,FCLTY_NM,CTGRY_THREE_NM,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,DSPSN_PRKPLCE_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT,PARKNG_AT,DGSTFN,GENDER,AGE_GRP,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_COMPANIONS_NUM
276,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,40,4,4,4,4,0
277,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,40,3,5,3,6,1
278,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,40,3,5,3,6,1
279,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,30,3,3,2,3,1
280,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,50,7,6,7,4,2
281,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,2,2,7,6,1
282,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,2,6,3,3,5
283,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,50,6,4,6,4,0
284,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,30,5,3,4,5,0
285,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,4,1,1,7,1
286,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,4,2,7,6,1
287,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,3.0,1,30,4,3,5,5,1
288,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,40,1,3,2,4,0
289,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,7,3,7,7,1
290,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,30,3,6,2,4,1
291,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,20,6,3,6,6,1
292,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,50,1,1,2,2,3
293,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,5,3,6,5,3
294,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,4,2,5,6,2
295,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,50,3,6,7,3,2
296,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,30,4,2,1,7,1
297,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,3.0,1,40,4,1,7,1,1
298,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,6,2,1,5,0
299,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,6,5,5,6,1
300,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,2,5,2,6,1
301,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,3,5,6,5,1
302,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,3,1,2,5,3
303,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,3,5,3,5,2
304,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,7,5,5,6,1
305,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,1,1,4,3,2
306,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,3,1,7,6,1
307,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,3,1,7,6,1
308,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,40,2,4,7,5,1
309,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,3,3,3,6,1
310,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,30,1,2,6,6,1
311,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,1,1,7,1,1
312,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,5,5,5,3,1
313,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,20,6,2,2,6,1
314,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,1,1,1,4,0
315,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,30,4,4,4,4,1
316,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,20,3,2,4,5,1
317,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,3.0,1,30,4,5,6,2,2
318,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,30,3,6,3,5,2
319,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,20,6,7,7,2,1
320,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,30,2,6,1,6,1
321,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,4,3,3,3,2
322,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,4,2,5,5,0
323,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,4,5,5,4,0
324,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,2,4,6,6,3
325,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,50,6,3,5,3,3
326,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,50,2,2,7,7,2
327,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,6,2,5,7,1
328,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,4,4,4,4,1
329,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,30,7,7,7,3,5
330,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,7,6,2,7,1
331,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,2,5,5,6,1
332,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,1,3,1,7,0
333,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,20,3,6,7,7,1
334,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,20,6,5,3,7,1
335,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,5,6,5,6,1
336,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,2,6,2,7,1
337,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,30,3,4,2,6,1
338,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,20,6,6,2,6,1
339,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,5,3,6,6,1
340,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,40,4,5,2,6,2
341,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,20,2,6,6,5,1
342,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,3,2,2,7,1
343,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,3,2,2,6,1
344,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,3.0,1,30,3,3,5,3,1
345,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,3.0,0,20,6,6,6,6,1
346,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,2,6,2,7,2
347,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,3,4,2,6,3
348,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,30,3,4,6,7,1
349,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,20,4,5,5,6,1
350,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,2,2,6,6,1
351,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,20,2,1,5,6,1
352,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,2,2,3,3,0
353,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,4,6,4,7,0
354,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,4,4,2,4,0
355,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,3,4,3,2,1
356,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,4,4,2,6,1
357,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,4,2,3,7,1
358,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,30,3,5,2,5,1
359,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,2,3,7,6,1
360,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,20,6,4,2,4,3
361,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,0,50,6,6,1,7,4
362,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,50,1,4,4,1,1
363,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,1,20,5,2,2,7,1
364,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,5,2,7,6,1
365,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,4.0,1,30,5,3,3,5,1
366,김녕해수욕장,해수욕장,0,1,1,0,0,0,1,5.0,0,30,2,2,1,2,0
367,김만덕기념관,대형전시/박물관,1,1,1,1,1,0,1,3.0,1,20,7,2,7,5,3
368,김만덕기념관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,20,2,2,6,6,0
369,김만덕기념관,대형전시/박물관,1,1,1,1,1,0,1,5.0,0,30,5,3,6,2,1
370,김만덕기념관,대형전시/박물관,1,1,1,1,1,0,1,5.0,1,50,1,3,4,4,2
371,김만덕기념관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,60,3,3,3,3,1
372,김만덕기념관,대형전시/박물관,1,1,1,1,1,0,1,4.0,1,30,4,3,2,6,0
373,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,5.0,1,50,3,5,7,7,1
374,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,5.0,1,40,7,1,1,1,1
375,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,4.0,1,20,4,4,6,5,2
376,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,1.0,1,30,1,1,3,2,1
377,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,5.0,0,30,1,1,1,7,0
378,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,4.0,0,40,3,4,5,4,0
379,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,5.0,1,40,2,1,3,4,0
380,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,4.0,1,30,4,3,4,6,0
381,김영갑갤러리두모악,미술관,0,0,0,1,0,0,0,3.0,1,40,2,2,6,4,1
382,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,4.0,1,30,6,1,7,7,1
383,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,4.0,0,40,4,4,4,4,1
384,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,50,4,5,3,2,1
385,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,50,3,5,7,7,1
386,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,20,2,4,4,6,2
387,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,30,4,4,6,2,3
388,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,50,4,7,7,7,3
389,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,20,2,4,7,4,0
390,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,20,4,3,2,6,3
391,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,4.0,0,50,2,3,2,6,3
392,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,3.0,1,30,7,7,1,7,2
393,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,4.0,1,30,6,7,1,7,3
394,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,0,20,2,6,6,5,1
395,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,4.0,1,20,3,3,3,7,0
396,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,20,3,4,5,5,1
397,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,5.0,1,30,1,1,7,7,1
398,남원큰엉해변,해수욕장,0,1,0,1,1,0,0,3.0,0,30,3,3,2,5,2
399,너븐숭이4.3기념관,대형기념관/묘역,1,1,1,1,1,0,1,5.0,1,20,4,3,3,5,0
400,너븐숭이4.3기념관,대형기념관/묘역,1,1,1,1,1,0,1,3.0,1,30,2,3,4,3,0
401,너븐숭이4.3기념관,대형기념관/묘역,1,1,1,1,1,0,1,5.0,1,40,1,3,6,3,0
402,너븐숭이4.3기념관,대형기념관/묘역,1,1,1,1,1,0,1,5.0,1,40,4,2,4,3,0
403,너븐숭이4.3기념관,대형기념관/묘역,1,1,1,1,1,0,1,5.0,0,30,2,2,7,4,1
404,너븐숭이4.3기념관,대형기념관/묘역,1,1,1,1,1,0,1,5.0,1,40,2,2,6,4,1
405,노형근린공원,대형시민/도심공원,0,0,0,1,0,0,1,4.0,1,60,5,5,3,6,0
406,대정현역사자료전시관,기타전시/박물관,0,0,0,1,0,0,1,5.0,1,20,6,6,1,7,0
407,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,3.0,1,50,4,3,4,5,2
408,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,0,30,3,3,3,2,3
409,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,1,40,6,4,2,5,1
410,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,1,40,4,5,3,5,3
411,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,4.0,0,60,5,4,6,3,3
412,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,0,30,4,7,7,4,3
413,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,1,50,6,3,7,4,2
414,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,1,20,3,3,5,5,3
415,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,1,30,6,3,7,3,2
416,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,5.0,1,30,7,7,1,7,3
417,더마파크,테마공원/대형놀이공원,0,1,1,0,1,0,1,4.0,1,30,3,4,2,6,3
418,돌하르방미술관,미술관,0,0,0,1,0,0,1,1.0,1,30,6,4,1,6,4
419,돌하르방미술관,미술관,0,0,0,1,0,0,1,3.0,1,50,4,3,6,2,3
420,라온GC,골프장CC,0,0,1,0,0,0,1,4.0,1,30,3,3,2,4,3
421,라온GC,골프장CC,0,0,1,0,0,0,1,4.0,1,30,3,3,2,4,3
422,라온GC,골프장CC,0,0,1,0,0,0,1,4.0,1,30,3,3,2,4,3
423,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,1,40,3,5,2,2,1
424,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,1,30,6,5,6,6,4
425,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,40,4,4,4,4,2
426,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,30,4,4,1,4,2
427,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,0,40,1,1,7,6,2
428,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,30,4,4,4,4,0
429,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,1,30,5,3,5,6,7
430,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,0,20,1,2,2,5,2
431,만장굴,유명관광지,0,0,0,0,0,1,1,3.0,1,50,1,1,2,2,3
432,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,1,20,5,3,6,5,3
433,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,20,3,3,7,1,1
434,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,1,50,4,4,2,2,0
435,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,0,20,6,4,5,6,0
436,만장굴,유명관광지,0,0,0,0,0,1,1,3.0,1,40,4,5,4,5,2
437,만장굴,유명관광지,0,0,0,0,0,1,1,3.0,1,30,5,5,2,7,2
438,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,1,20,5,5,4,4,1
439,만장굴,유명관광지,0,0,0,0,0,1,1,3.0,1,20,1,1,4,6,2
440,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,30,5,5,5,5,5
441,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,1,30,7,4,6,3,2
442,만장굴,유명관광지,0,0,0,0,0,1,1,3.0,1,30,4,2,7,4,1
443,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,0,40,6,3,5,6,1
444,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,30,6,6,6,2,0
445,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,30,7,1,6,7,1
446,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,1,40,7,7,7,5,3
447,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,1,30,1,1,7,1,1
448,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,1,20,3,6,7,7,1
449,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,1,60,5,4,5,5,2
450,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,20,3,6,3,6,1
451,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,1,30,6,7,1,7,3
452,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,20,2,3,6,6,1
453,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,0,30,4,4,5,5,2
454,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,30,4,4,4,4,1
455,만장굴,유명관광지,0,0,0,0,0,1,1,3.0,1,30,5,3,2,4,0
456,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,30,3,6,3,5,2
457,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,1,20,3,5,6,5,1
458,만장굴,유명관광지,0,0,0,0,0,1,1,4.0,0,40,5,4,5,4,3
459,만장굴,유명관광지,0,0,0,0,0,1,1,5.0,0,20,4,5,3,5,1
